6466,CR12,Diana Wynard,undetermined
6467,CR12,Arthur Riscoe,undetermined
6468,CR12,Max Adrian,undetermined
6469,CR12,Michael Wilding,undetermined
6470,CR12,Lloyd Pearson,undetermined
6471,CR12,Edward Rigby,undetermined
6472,CR12,Hermione Baddeley,undetermined
6473,CR12,Frank Pettingell,undetermined
6474,CR12,Beatrice Varley,undetermined
6475,CR12,Kathlenn Harrison,undetermined
6476,CR12,Felix Aymer,undetermined
6477,CR13,Stephen Haggard,undetermined
6478,CR13,Herbert Lom,undetermined
6479,CR14,David Niven,undetermined
6480,CR14,Stanley Holloway,undetermined
6481,CR14,Raymond Huntley,undetermined
6482,CR14,William harnell,undetermined
6483,CR14,James Donald,undetermined
6484,CR14,John Laurie,undetermined
6485,CR14,Leslie Dwyer,undetermined
6486,CR14,Hugh Burden,undetermined
6487,CR14,Jimmy hanley,undetermined
6488,CR14,Renee Asherson,undetermined
6489,CR14,Penelope Dudley ward,undetermined
6490,CR14,Reginal Tate,undetermined
6491,CR14,Leo Genn,undetermined
6492,CR14,Mary Jerrold,undetermined
6493,CR14,Peter Ustinov,undetermined
6494,CR16,James Mason,undetermined
6495,CR16,Kathleen Ryan,undetermined
6496,CR16,W.G. Fay,undetermined
6497,CR16,Maureen Delany,undetermined
6498,CR16,Dennis ODay,undetermined
6499,CR16,Robert Newton,undetermined
6500,CR16,F.J. McCormick,undetermined
6501,CR16,William Hartnell,undetermined
6502,CR16,Dan OHerlihy,undetermined
6503,CR16,Fay Compton,undetermined
6504,CR16,Cyril Cusack,undetermined
6505,CR17,Bobby Henrey,undetermined
6506,CR17,Ralph Richardson,undetermined
6507,CR17,Michele Morgan,undetermined
6508,CR17,Sonia Dresdel,undetermined
6509,CR17,Jack Hawkins,undetermined
6510,CR18,Joseph Cotten,innocent
6511,CR18,Orson Welles,villain}
6512,CR18,Trevor Howard,undetermined
6513,CR18,Margaret Lockwood,undetermined
6514,CR18,Michael Redgrave,undetermined
6515,CR18,Alida Valli,undetermined
6516,CR18,Bernard Lee,undetermined
6517,CR18,Wilfrid HydeWhite,undetermined
6518,CR18,Ernst Deutsch,undetermined
6519,CR18,Siegfried Breuer,undetermined
6520,CR18,Erich Ponto,undetermined
6521,CR18,Paul Hoerbiger,undetermined
6522,CR19,Trevor Howard,undetermined
6523,CR19,Kerima,undetermined
6524,CR19,Robert Morley,undetermined
6525,CR19,Wendy Hiller,undetermined
6526,CR19,Annabel Morley,undetermined
6527,CR24,Alec Guinness,undetermined
6528,CR24,Noel Coward,undetermined
6529,CR24,Burl Ives,undetermined
6530,CR24,Maureen OHara,undetermined
6531,CR24,Ernie Kovacs,undetermined
6532,CR24,Ralph Richardson,undetermined
6533,CrB10,Juliette Lewis,undetermined
6534,CrB10,Helen Shaven,undetermined
6535,CrB10,Eliza Dusku,undetermined
6536,CrC10,David Duchovny,undetermined
6537,CrC10,Gillian Anderson,undetermined
6538,CrC10,David Vincent,undetermined
6539,CRd10,Stephen Macht,undetermined
6540,CRd10,Shawn Weatherly,undetermined
6541,CRd10,Megan Ward,undetermined
6542,CRd10,Damon Martin,undetermined
6543,CRd10,Jonathan Penner,undetermined
6544,CRd10,Terrie Snell,undetermined
6545,CRd10,Nita Tabbot,undetermined
6546,CRd10,Dean Cochran,undetermined
6547,CrM10,Sissy Spacek,undetermined
6548,CrM10,Piper Laurie,undetermined
6549,CrM10,Jack Lemmon,undetermined
6550,CrM10,Walter Matthau,undetermined
6551,CrR10,Kenneth Moore,undetermined
6552,CRu10,Jim Carrey,hero
6553,CRu10,Cameron Diaz,love interest
6554,CRu10,Max,animal
6555,CSc10,Alfred Edel,undetermined
6556,CSe2,Serreau,undetermined
6557,CSe15,Firmine Richards,undetermined
6558,CSe15,Daniel Auteuil,undetermined
6559,CSe15,Pierre Vernier,undetermined
6560,CSe15,Maxime Leroux,undetermined
6561,CSe15,Gilles Privat,undetermined
6562,CSe15,Muriel Combeau,undetermined
6563,CSe15,Catherine Salviat,undetermined
6564,CSe15,Sambou Tati,undetermined
6565,CSG10,Johnny Weissmuller,undetermined
6566,CSG10,Helen Stanton,undetermined
6567,CSG10,Jean Byron,undetermined
6568,CSG10,Billy Curtis,undetermined
6569,CSG10,Angelo Rossitto,undetermined
6570,CSi6,Raymond Burr,undetermined
6571,CSi6,Barbara Payton,undetermined
6572,CSi6,Lon Chaney~jr.,undetermined
6573,CSi6,Tom Conway,undetermined
6574,CSi6,Paul Cavanaugh,undetermined
6575,CSi6,Woody Strode,undetermined
6576,CSi10,Eduardo Cianelli,undetermined
6577,CSi10,Don Taylor,undetermined
6578,CSi10,Gianna Segale,undetermined
6579,CSm10,Melissa Altro,hero
6580,CSm10,Catherine OHara,"voice only, narrator"
6581,CSm10,Dave Thomas,violence
6582,CSm10,s a,sidekick
6583,CSm10,Gordon Pinsent,"voice only, narrator"
6584,CSr4,Ferando Rey,undetermined
6585,CSr4,Geraldine Chaplin,undetermined
6586,CSr5,Ana Torrent,undetermined
6587,CSr5,Geraldine Chaplin,undetermined
6588,CSr5,Geraldine Chaplin,undetermined
6589,CSr5,s a,undetermined
6590,CSr5,s a,undetermined
6591,CSr7,I\~naki Aierra,undetermined
6592,CSr7,Assumpta Serra,undetermined
6593,CSr10,Antonio Gades,undetermined
6594,CSr10,Laura deSol,vamp
6595,CSr10,Paco deLucia,undetermined
6596,CSr10,Cristina Jimenez,undetermined
6597,CSr10,Sebastian Moreno,undetermined
6598,CSr20,Julie Delpy,undetermined
6599,CSr25,Cramen Maura,undetermined
6600,CsS10,Helen Mirren,undetermined
6601,CsS10,Giovanni Guidelli,undetermined
6602,CsS10,Rupert Graves,undetermined
6603,CsS10,Helen Bonham Carter,undetermined
6604,CsS10,Judy Davis,undetermined
6605,CsS10,Barbara Jefford,undetermined
6606,CsS15,Peter OToole,undetermined
6607,CsS15,Harvey Keitel,undetermined
6608,CTB10,Bud Abbott,undetermined
6609,CTB10,Lou Costello,victim
6610,CTB10,Bela Lugosi,scientist
6611,CTB10,Lon Chaney,undetermined
6612,CTB10,Glenn Strange,undetermined
6613,CTB10,Lenore Aubert,undetermined
6614,CTB10,Vincent Price,"voice only, narrator"
6615,CTB10,Jane Randolph,undetermined
6616,CTB10,Frank Ferguson,undetermined
6617,CTB10,Charles T. Bradstreet,undetermined
6618,CTB15,Bud Abbott,undetermined
6619,CTB15,Lou Costello,undetermined
6620,CTB15,Max Baer,undetermined
6621,CTB15,Buddy Baer,undetermined
6622,CTB15,Hillary Brooke,undetermined
6623,CTB15,Frank Buck,undetermined
6624,CTB15,Shemp Howard,undetermined
6625,CTB15,Joe Besser,undetermined
6626,CTB15,Clyde Beatty,undetermined
6627,CTB16,Bud Abbott,undetermined
6628,CTB16,Lou Costello,undetermined
6629,CTB16,Boris Karloff,undetermined
6630,CTB16,Gar Moore,undetermined
6631,CTB16,Lenore Aubert,undetermined
6632,CTB16,Roland Winters,undetermined
6633,CTB16,Percy Helton,undetermined
6634,CTB16,Alan Mowbray,undetermined
6635,CTB16,Billy Gray,undetermined
6636,CTB25,Fred MacMurray,undetermined
6637,CTB25,Tommy Kirk,undetermined
6638,CTB25,Jean Hagen,undetermined
6639,CTB25,Annette Funicello,undetermined
6640,CTB25,Cecil Kellaway,undetermined
6641,CTB25,Tim Considine,undetermined
6642,CTB25,Strother Martin,undetermined
6643,CTH10,C.Thomas Howell,undetermined
6644,CTH10,s a,undetermined
6645,CTK10,Victor Wong,undetermined
6646,CTK10,Max Elliott Slade,undetermined
6647,CTK10,Sean Fox,undetermined
6648,CTK10,Evan Bonifant,undetermined
6649,CTK10,Dustin Nguyen,undetermined
6650,CTK10,Sab Shimono,undetermined
6651,CuB32,Barbara Stanwyk,undetermined
6652,CuB32,George Brent,undetermined
6653,CuB34,Joan Crawford,psychopath
6654,CuB34,Van Heflin,victim
6655,CuB34,Raymond Massey,undetermined
6656,CuB34,Geraldine Brooks,undetermined
6657,CuB34,Stanley Ridges,undetermined
6658,CuB34,John Ridgely,undetermined
6659,CuB34,Moroni Olsen,undetermined
6660,CuB34,Monte Blue,undetermined
6661,CuB39,Rita Hayworth,undetermined
6662,CuB37,Lana Turner,undetermined
6663,CuB37,Fernando Lamas,undetermined
6664,CuB37,Una Merkel,undetermined
6665,CuB37,Richard Haydn,undetermined
6666,CuB37,Thomas Gomez,undetermined
6667,CuB37,John Abbott,undetermined
6668,CuB37,Marcel Dalio,undetermined
6669,CuB37,Robert coote,undetermined
6670,CuB40,Stewart Granger,undetermined
6671,CuB40,Elizabeth Taylor,undetermined
6672,CuB40,Peter Ustinov,undetermined
6673,CuB40,Robert Morley,ruler
6674,CuB44,Polly Bergen,undetermined
6675,CuB44,Fred McMurray,undetermined
6676,CuB44,Arlene Dahl,undetermined
6677,CuB44,Eli Wallach,undetermined
6678,CuB44,Edward Andrews,undetermined
6679,CuH14,Richard Crenna,undetermined
6680,CuH14,Yvette Mimieux,undetermined
6681,CuH14,Kim Richards,undetermined
6682,CuH14,Ike Eisenmann,undetermined
6683,CuH20,Sylvia Kristel,undetermined
6684,CuH20,Christopher Cazenove,undetermined
6685,CuH20,Oliver Tobias,undetermined
6686,CuH20,Gaye Brown,undetermined
6687,CuH20,William Fox,undetermined
6688,CVi10,Fabrice Luchini,undetermined
6689,CVi10,Judith Henry,undetermined
6690,CVi16,Isabelle Hupert,undetermined
6691,CVi16,Daniel Auteuil,undetermined
6692,CWh10,David Essex,undetermined
6693,CWh10,Ringo Starr,undetermined
6694,CWh10,Keith Moon,undetermined
6695,CWh10,Rosemary Leach,undetermined
6696,CWh10,Rosalind Ayres,undetermined
6697,CWh10,James Booth,undetermined
6698,CWi10,Gustav Froehlich,undetermined
6699,CWi10,Hans Junkermann,undetermined
6700,CWl10,Ernst Lubitsch,undetermined
6701,CWl10,Martha Krivitz,undetermined
6702,CWm10,Andy Warhol,undetermined
6703,CWm10,Holly Woodlawn,undetermined
6704,CWm10,Gerard Malanga,undetermined
6705,CWm10,Fran Lebowitz,undetermined
6706,CWm10,Grace Jones,undetermined
6707,CWm10,Taylor Meade,undetermined
6708,CWm10,Lou Reed,undetermined
6709,CWm10,Shelley Winters,undetermined
6710,CWm10,Ultraviolet,undetermined
6711,CWr3,Tom Courtenay,undetermined
6712,CWr3,Esper Skouter,undetermined
6713,CWr3,James Maxwell,undetermined
6714,CWr3,Alfred Burke,undetermined
6715,CWr3,Eric Thompson,undetermined
6716,CWr3,Matthew Guiness,undetermined
6717,CWr10,Sean Connery,victim
6718,CWr10,Ian McShane,agent
6719,CWr10,Norman Bristow,undetermined
6720,CWr10,John Cording,undetermined
6721,CWr10,Isabel Dean,undetermined
6722,CWr10,William Fox,undetermined
6723,CWr10,Robert Harris,undetermined
6724,CyC10,Cyril Collard,undetermined
6725,CyC10,Romane Bohringer,undetermined
6726,CyC10,Carlos Lopez,undetermined
6727,CyE8,Frank Lovejoy,undetermined
6728,CyE8,Richard Carlson,undetermined
6729,CyE8,Kathleen Ryan,undetermined
6730,CyE8,Lloyd Bridges,undetermined
6731,CyE10,Lex Barker,undetermined
6732,CyE30,Herbert Lom,undetermined
6733,CyE30,Michael Craig,undetermined
6734,CyE30,John Greenwood,undetermined
6735,CyE40,Keir Dullea,psychopath
6736,CyS1,Michelle Sweeney,undetermined
6737,CyS1,Alice Dabo,undetermined
6738,CyS1,Constance Garneau,undetermined
6739,CyS1,Winifred Holden,undetermined
6740,CyS1,Cissy Meddings,undetermined
6741,CyS1,Mary Meigs,undetermined
6742,CyS1,Catherine Roche,undetermined
6743,CyS1,Beth Webber,undetermined
6744,DaB3,Janet Gaynor,undetermined
6745,DaB3,Charles Farrell,undetermined
6746,DaB4,El Brendel,undetermined
6747,DaB4,Maureen OSullivan,undetermined
6748,DaB4,Frank Albertson,undetermined
6749,DaB4,Marjorie White,undetermined
6750,DaB4,John Garrick,undetermined
6751,DaB4,Hobart Bosworth,undetermined
6752,DaB4,Mischa Auer,undetermined
6753,DaB5,William Farnum,undetermined
6754,DaB8,Shirley Temple,undetermined
6755,DaB8,John Boles,undetermined
6756,DaB8,Jack Holt,undetermined
6757,DaB8,Karen Morley,undetermined
6758,DaB8,Bill Robinson,undetermined
6759,DaB8,Guinn Williams,undetermined
6760,DaB8,Willie Best,undetermined
6761,DaB8,Frank McGlynn,undetermined
6762,DaB9,Shirley Temple,undetermined
6763,DaB9,Lionel Barrymore,undetermined
6764,DaB9,Evelyn Venable,undetermined
6765,DaB9,John Lodge,undetermined
6766,DaB9,Bojangles Robinson,undetermined
6767,DaB9,Hattie McDaniel,undetermined
6768,DaB9,Sidney Blackmer,undetermined
6769,DaB11,Shirley Temple,undetermined
6770,DaB11,Guy Kibbee,undetermined
6771,DaB11,Buddy Ebsen,undetermined
6772,DaB11,Slim Summerville,undetermined
6773,DaB11,June Lang,undetermined
6774,DaB11,Sara Haden,undetermined
6775,DaB11,Jane Darwell,undetermined
6776,DaB13,Alice Faye,undetermined
6777,DaB13,George Murphy,undetermined
6778,DaB13,Ken Murray,undetermined
6779,DaB13,William Gargan,undetermined
6780,DaB13,Frances Hunt,undetermined
6781,DaB13,Frank Jenks,undetermined
6782,DaB13,Andy Devine,undetermined
6783,DaB13,Charles Winniger,undetermined
6784,DaB13,Donald Meek,undetermined
6785,DaB17,Kay Keyser,undetermined
6786,DaB17,John Barrymore,undetermined
6787,DaB17,Ginny Simms,undetermined
6788,DaB17,Lupe Velez,undetermined
6789,DaB17,May Robson,undetermined
6790,DaB17,Patsy Kelly,undetermined
6791,DaB17,Peter Lind Hayes,undetermined
6792,DaB17,George Cleveland,undetermined
6793,DaB19,Bing Crosby,undetermined
6794,DaB19,Bob Hope,undetermined
6795,DaB19,Dorothy Lamour,undetermined
6796,DaB19,Anthony Quinn,undetermined
6797,DaB19,Dona Drake,undetermined
6798,DaB20,Bob Hope,undetermined
6799,DaB20,Dorothy Lamour,undetermined
6800,DaB20,Otto Preminger,undetermined
6801,DaB20,Lenore Aubert,undetermined
6802,DaB20,Eduardo Cianelli,undetermined
6803,DaB20,Donald Meek,undetermined
6804,DaB20,Florence Bates,undetermined
6805,DaB21,Eddie Cantor,undetermined
6806,DaB21,Dennis Morgan,undetermined
6807,DaB21,Joan Leslie,undetermined
6808,DaB21,Edward Everett Horton,"voice only, narrator"
6809,DaB21,S.Z. Sakall,"voice only, narrator"
6810,DaB21,Humphrey Bogart,undetermined
6811,DaB21,Jack Carson,undetermined
6812,DaB21,Bette Davis,undetermined
6813,DaB21,Olivia deHavilland,undetermined
6814,DaB21,Errol Flynn,undetermined
6815,DaB21,John Garfield,undetermined
6816,DaB21,Alan Hale,undetermined
6817,DaB21,Ida Lupino,undetermined
6818,DaB21,Ann Sheridan,undetermined
6819,DaB21,Dinah Shore,undetermined
6820,DaB21,George Tobias,undetermined
6821,DaB21,Spike Jones,undetermined
6822,DaB21,Willie Best,undetermined
6823,DaB21,Hattie McDaniel,undetermined
6824,DaB23,Dennis Morgan,undetermined
6825,DaB23,Jack Carson,undetermined
6826,DaB23,Joan Leslie,undetermined
6827,DaB23,Janis Paige,undetermined
6828,DaB23,S.Z. Sakall,undetermined
6829,DaB23,Franklin Pangborn,undetermined
6830,DaB23,Lauren Bacall,cameo role
6831,DaB28,Doris Day,undetermined
6832,DaB28,Gordon McRae,undetermined
6833,DaB28,Eve Arden,undetermined
6834,DaB28,Billy deWolfe,undetermined
6835,DaB28,Gene Nelson,undetermined
6836,DaB28,Patrice Wymore,undetermined
6837,DaB28,Bill Gordon,undetermined
6838,DaB28,S.Z. Sakall,undetermined
6839,DaB29,June Haver,undetermined
6840,DaB29,Gordon McRae,undetermined
6841,DaB29,James Barton,undetermined
6842,DaB29,S.Z. Sakall,undetermined
6843,DaB29,Gene Nelson,undetermined
6844,DaB29,Jane Darwell,undetermined
6845,DaB29,Debbie Reynolds,undetermined
6846,DaB30,Virginia Mayo,undetermined
6847,DaB30,Gene Nelson,undetermined
6848,DaB30,Dennis Morgan,undetermined
6849,DaB30,S.Z. Sakall,undetermined
6850,DaB30,Lucille Norman,undetermined
6851,DaB30,Tom Conway,undetermined
6852,DaB32,Doris Day,undetermined
6853,DaB32,Ray Bolger,undetermined
6854,DaB32,Claude Dauphin,undetermined
6855,DaB32,Eve Miller,undetermined
6856,DaB32,George Givot,undetermined
6857,DaB32,Ray Bolger,undetermined
6858,DaB33,Allyn Ann McLerie,undetermined
6859,DaB33,Robert Shackleton,undetermined
6860,DaB33,Mary Germaine,undetermined
6861,DaB33,Margaretta Scott,undetermined
6862,DaB33,Howard Marion Crawford,undetermined
6863,DaD10,Burt Young,undetermined
6864,DaD10,Rutanya Alda,undetermined
6865,DAf10,Gosta Eckman,undetermined
6866,DAf10,Kjell Bergquist,undetermined
6867,DAf10,Rolf Lassgard,undetermined
6868,DAf10,Niklas Hjulstrom,undetermined
6869,DaG3,Richard Chamberlain,undetermined
6870,DaG3,Tony Curtis,undetermined
6871,DaG6,Charlton Heston,undetermined
6872,DaG6,David Carradine,undetermined
6873,DaG6,Stacy Keach,undetermined
6874,DaG6,Ned Beatty,undetermined
6875,DaG6,Stephen McHattie,undetermined
6876,DaG6,Ronny Cox,undetermined
6877,DaG6,Dorin Harewood,undetermined
6878,DaG6,Charles Cioffi,undetermined
6879,DaG6,Anthonu Pozzini,undetermined
6880,DaG6,Rosemary Forsyth,undetermined
6881,DaG10,Lynn Redgrave,undetermined
6882,DaG10,Vanessa Redgrave,undetermined
6883,DaG10,John Glover,undetermined
6884,DaG10,s a,undetermined
6885,DaH1,Robert Powell,undetermined
6886,DaH1,Gayle Hunnicutt,undetermined
6887,DaH1,Barry Morse,undetermined
6888,DaH1,Stephanie Bimead,undetermined
6889,DaH1,Edward Underdown,undetermined
6890,DaH1,Maxine Audley,undetermined
6891,DaH1,Georgia Brown,undetermined
6892,DaH2,David Bowie,undetermined
6893,DaH2,Sydne Rome,undetermined
6894,DaH2,Kim Novak,undetermined
6895,DaH2,Marlene Dietrich,undetermined
6896,DaH2,David Hemmings,undetermined
6897,DaH2,Maria Schell,undetermined
6898,DaH2,Curt Jurgens,undetermined
6899,DaH2,Erika Pluhar,undetermined
6900,DAl10,Eric Stoltz,undetermined
6901,DAl10,MaryLouise Parker,love interest
6902,DAl10,Ralph Maccio,sidekick
6903,DAl10,Jill Clayburgh,undetermined
6904,DAl10,Tony Curtis,undetermined
6905,DAl10,Timothy Dalton,undetermined
6906,DAl10,Kathleen Turner,undetermined
6907,DAl10,William Styron,cameo role
6908,DAl10,Whoppi Goldberg,undetermined
6909,DAl10,Arthur Penn,cameo role
6910,DaM1,Shirley Booth,undetermined
6911,DaM1,Burt Lancaster,undetermined
6912,DaM1,Terry Moore,undetermined
6913,DaM3,Susan Hayward,undetermined
6914,DaM3,Richard Conte,undetermined
6915,DaM3,Eddie Albert,undetermined
6916,DaM3,Jo vanFleet,undetermined
6917,DaM3,Don Taylor,undetermined
6918,DaM3,Ray Danton,undetermined
6919,DaM3,Margo,undetermined
6920,DaM4,Anna Magnani,undetermined
6921,DaM4,Burt Lancaster,undetermined
6922,DaM4,Jo VanFleet,undetermined
6923,DaM4,Marisa Pavan,undetermined
6924,DaM4,Ben Cooper,undetermined
6925,DaM4,Virginia Grey,undetermined
6926,DaM5,Kyo Machiko,undetermined
6927,DaM6,Elizabeth Taylor,undetermined
6928,DaM6,Lawrence Harvey,undetermined
6929,DaM6,Eddie Fisher,undetermined
6930,DaM6,Dina Merrill,undetermined
6931,DaM6,Mildred Dunnock,undetermined
6932,DaM6,Betty Field,undetermined
6933,DaM6,Jeffrey Lynn,undetermined
6934,DaM6,Kay Medford,undetermined
6935,DaM6,Susan Oliver,undetermined
6936,DaM7,Paul Muni,scientist
6937,DaM7,David Wayne,undetermined
6938,DaM7,Betsy Palmer,undetermined
6939,DaM10,Susan Hayward,undetermined
6940,DaM10,Dean Martin,undetermined
6941,DaM10,Wilfrid Hyde White,undetermined
6942,DaM10,Ralph Meeker,undetermined
6943,DaM10,Martin Balsam,undetermined
6944,DaM30,Zero Mostel,undetermined
6945,DaM30,Shelley Winters,undetermined
6946,DaM30,Stanley Holloway,undetermined
6947,DaM30,Vincent Price,undetermined
6948,DaM30,Donald Pleasance,undetermined
6949,DaM30,Sam Waterston,undetermined
6950,DaM30,Joseph Wiseman,undetermined
6951,DaM30,Scott Marlowe,undetermined
6952,DaM30,Yvette Mimieux,undetermined
6953,DaM30,Richard Bennett,undetermined
6954,DaM35,Elliot Gould,undetermined
6955,DaM35,Robert Mitchum,undetermined
6956,DaM35,Harry Guardino,undetermined
6957,DAP10,James Carville,undetermined
6958,DAP10,Bill Clinton,undetermined
6959,DAr10,Sean Gullette,undetermined
6960,DAr10,Ben Schenkman,undetermined
6961,DaT10,Timothy Bottoms,undetermined
6962,DaT10,Jason Robards,undetermined
6963,DaT10,Donald Sutherland,undetermined
6964,DaT10,Diane Varsi,undetermined
6965,DaV1,Gerard Depardieu,suspect
6966,DaV1,Nathalie Baye,undetermined
6967,DaV1,Sylvie Meda,undetermined
6968,DaV1,Maurice Barrier,undetermined
6969,DaV1,s a,undetermined
6970,DaV1,s a,undetermined
6971,DAz5,Clara Bow,undetermined
6972,DAz5,Fredric March,undetermined
6973,DAz5,Jack Oakie,undetermined
6974,DAz5,Phillips Holmes,undetermined
6975,DAz5,Marcelline Day,undetermined
6976,DAz5,Joyce Compton,undetermined
6977,DAz5,Jack Luden,undetermined
6978,DAz5,Adreinne Dore,undetermined
6979,DAz5,Shirley OHara,undetermined
6980,DAz6,Ruth Chatterton,undetermined
6981,DAz6,Fredric March,undetermined
6982,DAz6,Fuller Melish~jr,undetermined
6983,DAz6,Gilbert Emery,undetermined
6984,DAz6,Doris lloyd,undetermined
6985,DAz6,William Stack,undetermined
6986,DAz6,Phillipe DeLacy,undetermined
6987,DAz21,Katherine Hepburn,undetermined
6988,DAz21,Colin Clive,undetermined
6989,DAz21,Billie Burke,undetermined
6990,DAz21,Helen Chandler,undetermined
6991,DAz21,Ralph Forbes,undetermined
6992,DAz21,Jack LaRue,undetermined
6993,DAz23,Anna Sten,undetermined
6994,DAz23,Lionel Attwill,undetermined
6995,DAz23,Phillips Holmes,undetermined
6996,DAz23,Richard Bennett,undetermined
6997,DAz23,Mae Clarke,undetermined
6998,DAz23,Muriel Kikland,undetermined
6999,DAz23,Reginald Owen,undetermined
7000,DAz23,Jessie Ralph,undetermined
7001,DAz35,Maureen OHara,undetermined
7002,DAz35,Lucille Ball,undetermined
7003,DAz35,Louis Hayward,undetermined
7004,DAz35,Harold Huber,undetermined
7005,DAz35,Maria Ouspenskaya,undetermined
7006,DAz35,Virginia Field,undetermined
7007,DAz35,Katherine Alexander,undetermined
7008,DAz35,Mary Carlisle,undetermined
7009,DAz35,Edward Brophy,undetermined
7010,DAz35,Walter Abel,undetermined
7011,DAz35,Sidney Blackmer,undetermined
7012,DAz35,Emma Dunn,undetermined
7013,DAz35,Ernest Truex,undetermined
7014,DAz35,Chester Clute,undetermined
7015,DBd10,John Hurt,undetermined
7016,DBd10,Jeremy Kemp,undetermined
7017,DBd10,Judi Bowker,undetermined
7018,DBl10,Cathianne Blore,"voice only, narrator"
7019,DBl10,Christopher Plummer,"voice only, narrator"
7020,DBl10,Dom DeLuise,"voice only, narrator"
7021,DBl10,Madeleine Kahn,"voice only, narrator"
7022,DBl15,Jaames Stewart,"voice only, narrator"
7023,DBl20,Jodi Bensen,"voice only, narrator"
7024,DBl20,Carol Channing,"voice only, narrator"
7025,DBl20,Charo,"voice only, narrator"
7026,DBl20,Gilbert Gottfried,"voice only, narrator"
7027,DBl24,Hank Azaria,"voice only, narrator"
7028,DBl24,Meg Ryan,"voice only, narrator"
7029,DBl24,John Cusack,"voice only, narrator"
7030,DBl24,Kelsey Grammer,"voice only, narrator"
7031,DBl24,Christopher Lloyd,"voice only, narrator"
7032,DBl24,Bernadette Peters,"voice only, narrator"
7033,DBl24,Kirsten Dunst,"voice only, narrator"
7034,DBl24,Angela Lansbury,"voice only, narrator"
7035,DBo6,Kerry Fox,undetermined
7036,DBo6,Christopher Eccleston,undetermined
7037,DBo6,Ewan McGregor,undetermined
7038,DBo10,Ewan McGregor,undetermined
7039,DBo10,Ewen Bremner,undetermined
7040,DBo10,Jonny Lee Miller,undetermined
7041,DBo10,Robert Carlyle,undetermined
7042,DBo10,Kelly Macdonald,undetermined
7043,DBo10,Shirley Henderson,undetermined
7044,DBo12,Ewan McGregor,undetermined
7045,DBo12,Ian Holm,undetermined
7046,DBo12,Cameron Diaz,undetermined
7047,DBo12,Holly Hunter,undetermined
7048,DBo12,Delroy Lindo,undetermined
7049,DBo12,Dan Hedaya,undetermined
7050,DBr5,May Robson,undetermined
7051,DBr5,Walter Connolly,undetermined
7052,DBr10,Lloyd Nolan,suspect
7053,DBr10,Jaen Rogers,undetermined
7054,DBr10,Richard Clarke,undetermined
7055,DBr10,Eric Blore,undetermined
7056,DBr10,Mae Marsh,undetermined
7057,DBu10,Pola Negri,undetermined
7058,DBu10,Ben Lyon,undetermined
7059,DbW10,Keeley Hawes,undetermined
7060,DBy1,Charlton Heston,undetermined
7061,DBy2,Jeffrey Hunter,undetermined
7062,DBy2,Charlton Heston,undetermined
7063,DBy4,George Murphy,undetermined
7064,DBy4,Nacy Davis,undetermined
7065,DBy4,Billy Gray,undetermined
7066,DBy4,Kurt Kasznar,suspect
7067,DBy4,Lewis Stone,undetermined
7068,DBy10,s a,undetermined
7069,DBy10,s a,undetermined
7070,DBy10,Audrey Caire,undetermined
7071,DBy10,Walter Stocker,hero
7072,DBy10,Nestor Paiva,undetermined
7073,DBy10,s a,undetermined
7074,DCa5,James Fox,undetermined
7075,DCa5,Mick Jagger,undetermined
7076,DCa5,Anita Pallenberg,undetermined
7077,DCa5,Michele Breton,undetermined
7078,DCa10,Julie Christie,undetermined
7079,DCa10,Fritz Weaver,undetermined
7080,DCa10,Gerrit Graham,undetermined
7081,DCa10,Berry Kroeger,undetermined
7082,DCa10,Lisa Lu,undetermined
7083,DCb10,Elizabeth Alexander,undetermined
7084,DCb10,John Hargreaves,undetermined
7085,DCb10,Cecil Holmes,undetermined
7086,DCh10,Todd Armstrong,undetermined
7087,DCh10,Honor Blackman,undetermined
7088,DCh10,Niall McGinnis,undetermined
7089,DCh10,Andrew Faulds,undetermined
7090,DCh10,Nancy Kovack,undetermined
7091,DCh10,Gary Raymond,undetermined
7092,DCh15,Raquel Welch,undetermined
7093,DCh15,Martine Beswick,undetermined
7094,DCh15,John Richardson,undetermined
7095,DCh25,Julie Ege,undetermined
7096,DCn10,Sylvester Stallone,undetermined
7097,DCn10,Armand Assante,undetermined
7098,DCn10,Rod Scheider,undetermined
7099,DCn10,Max vonBulow,undetermined
7100,DCn12,Jennifer LoveHewitt,victim
7101,DCn12,Brandy,undetermined
7102,DCn12,Mekhi Phifer,undetermined
7103,DCn12,Matthew Settle,undetermined
7104,DCr10,Marylin Chambers,undetermined
7105,DCr14,Samantha Eggert,undetermined
7106,DCr14,s a,undetermined
7107,DCR15,Patrick McGoohan,undetermined
7108,DCR15,Jennifer ONeill,undetermined
7109,DCR15,Stephen Lack,undetermined
7110,DCr17,Christopher Walken,undetermined
7111,DCr17,Tom Skerritt,undetermined
7112,DCr17,Brooke Adams,undetermined
7113,DCr17,Martin Sheen,undetermined
7114,DCr17,Anthony Scherbe,undetermined
7115,DCr18,James Woods,undetermined
7116,DCr18,Deborah Harry,undetermined
7117,DCr18,Sonja Smits,undetermined
7118,DCr18,Peter Dvorsky,undetermined
7119,DCr18,Jack Creley,undetermined
7120,DCr18,Lynee Gorman,undetermined
7121,DCr19,William Smith,undetermined
7122,DCr19,Claudia Jennings,undetermined
7123,DCr19,John Saxon,undetermined
7124,DCr20,Jeff Goldblum,victim
